uri,label_timestamp,is_political
2061551695994241381,2026_06_01-23:57:29,True
2061533993753808947,2026_06_01-23:57:29,True
2061521707748532490,2026_06_01-23:57:29,False
2061490149700079952,2026_06_01-23:57:29,False
2061485042577052120,2026_06_01-23:57:29,True
2061472338156093872,2026_06_01-23:57:29,True
2061262969363943933,2026_06_01-23:57:29,True
2061096734437097642,2026_06_01-23:57:29,True
2061053411110347135,2026_06_01-23:57:29,True
2061009856597762120,2026_06_01-23:57:29,True
2060981181634507051,2026_06_01-23:57:29,False
2060938958104941013,2026_06_01-23:57:29,True
2060915247402385582,2026_06_01-23:57:29,False
2060884065020973111,2026_06_01-23:57:29,True
2060874210361201079,2026_06_01-23:57:29,True
2060841587467333696,2026_06_01-23:57:29,True
2060832854930788579,2026_06_01-23:57:29,True
2060776798749859870,2026_06_01-23:57:29,False
2060755213288432074,2026_06_01-23:57:29,True
2060752268169748645,2026_06_01-23:57:29,True
2060733587326922860,2026_06_01-23:57:29,True
2060703789775024569,2026_06_01-23:57:29,False
2060682358953509005,2026_06_01-23:57:29,True
2060675823451922500,2026_06_01-23:57:29,True
2060655174549454899,2026_06_01-23:57:29,True
2060609320958783722,2026_06_01-23:57:29,False
2060483267053121621,2026_06_01-23:57:29,True
2060449080510169331,2026_06_01-23:57:29,True
2060349265369584104,2026_06_01-23:57:29,False
2060339298356851132,2026_06_01-23:57:29,True
2060328994994794553,2026_06_01-23:57:29,True
2060302152090739143,2026_06_01-23:57:29,False
2060267909721870546,2026_06_01-23:57:29,True
2060155471621677439,2026_06_01-23:57:29,False
2060132304178078119,2026_06_01-23:57:29,True
2060131429267165309,2026_06_01-23:57:29,True
2060118803434848378,2026_06_01-23:57:29,True
2060111678356730125,2026_06_01-23:57:29,True
2060077624706109460,2026_06_01-23:57:29,True
2060052436702617805,2026_06_01-23:57:29,False
2059996794193395995,2026_06_01-23:57:29,True
2059991028162044034,2026_06_01-23:57:29,True
2059807923786706964,2026_06_01-23:57:29,True
2059726350169067624,2026_06_01-23:57:29,True
2059499335700582485,2026_06_01-23:57:29,True
2059443024426328360,2026_06_01-23:57:29,True
2059408892417671322,2026_06_01-23:57:29,True
2059360388261560457,2026_06_01-23:57:29,True
2059247940007338202,2026_06_01-23:57:29,False
2059189265368502770,2026_06_01-23:57:29,True
2059154046611812590,2026_06_01-23:57:29,True
2059101549196955978,2026_06_01-23:57:29,True
2059090231941583066,2026_06_01-23:57:29,True
2061592426192495104,2026_06_01-23:57:29,False
2061584018106204524,2026_06_01-23:57:29,True
2061569713386160501,2026_06_01-23:57:29,False
2061560088238895408,2026_06_01-23:57:29,True
2061545113172447710,2026_06_01-23:57:29,True
2061519210803577220,2026_06_01-23:57:29,False
2061501035345064306,2026_06_01-23:57:29,False
2061481302495568259,2026_06_01-23:57:29,False
2061470500467990546,2026_06_01-23:57:29,False
2061467623020253682,2026_06_01-23:57:29,True
2061465688888291490,2026_06_01-23:57:29,True
2061435072880750895,2026_06_01-23:57:29,True
2061417939316695226,2026_06_01-23:57:29,False
2061406449381544250,2026_06_01-23:57:29,False
2061405118788927682,2026_06_01-23:57:29,True
2061374225198248119,2026_06_01-23:57:29,False
2061349150583926976,2026_06_01-23:57:29,False
2061324659002368380,2026_06_01-23:57:29,False
2061310255905296658,2026_06_01-23:57:29,False
2061268184750063832,2026_06_01-23:57:29,False
2061266507028393988,2026_06_01-23:57:29,False
2061255890347384961,2026_06_01-23:57:29,True
2061255323663442257,2026_06_01-23:57:29,True
2061255248061112408,2026_06_01-23:57:29,True
2061255103177220590,2026_06_01-23:57:29,True
2061254975389405652,2026_06_01-23:57:29,True
2061254907747762232,2026_06_01-23:57:29,True
2061220926461460910,2026_06_01-23:57:29,False
2061189171348115861,2026_06_01-23:57:29,False
2061163221717750250,2026_06_01-23:57:29,False
2061150393745236267,2026_06_01-23:57:29,False
2061131536406020418,2026_06_01-23:57:29,False
2061130792462701019,2026_06_01-23:57:29,False
2061112499894673893,2026_06_01-23:57:29,False
2061110867987447965,2026_06_01-23:57:29,True
2061098527007134168,2026_06_01-23:57:29,True
2061083479152996365,2026_06_01-23:57:29,False
2061060112320459180,2026_06_01-23:57:29,False
2061057171350073374,2026_06_01-23:57:29,False
2061022198471561537,2026_06_01-23:57:29,False
2061017678916055204,2026_06_01-23:57:29,False
2060973363372110121,2026_06_01-23:57:29,False
2060970089814356000,2026_06_01-23:57:29,False
2060925736324571328,2026_06_01-23:57:29,True
2060908473119019325,2026_06_01-23:57:29,False
2060899285164548479,2026_06_01-23:57:29,False
2060899148451180967,2026_06_01-23:57:29,False
2060892232597557386,2026_06_01-23:57:29,False
2060885258388529521,2026_06_01-23:57:29,True
2060876952399908889,2026_06_01-23:57:29,False
2060870149058564501,2026_06_01-23:57:29,False
2060864360726073514,2026_06_01-23:57:29,False
2060857150881083903,2026_06_01-23:57:29,False
2060853647311769874,2026_06_01-23:57:29,True
2060852673587351614,2026_06_01-23:57:29,True
2060815905039487467,2026_06_01-23:57:29,True
2060792448863887485,2026_06_01-23:57:29,True
2060779097857368240,2026_06_01-23:57:29,False
2060768910186532962,2026_06_01-23:57:29,False
2060762932196331542,2026_06_01-23:57:29,False
2060753103583150325,2026_06_01-23:57:29,True
2060736092492419382,2026_06_01-23:57:29,False
2060723175852560478,2026_06_01-23:57:29,False
2060722996231229775,2026_06_01-23:57:29,False
2060704114191773824,2026_06_01-23:57:29,False
2060697416425242897,2026_06_01-23:57:29,False
2060687735908626733,2026_06_01-23:57:29,True
2060686092957864324,2026_06_01-23:57:29,False
2060678579982078456,2026_06_01-23:57:29,False
2060628172480127092,2026_06_01-23:57:29,False
2060624683804901489,2026_06_01-23:57:29,False
2060623880411078947,2026_06_01-23:57:29,False
2060554216964329740,2026_06_01-23:57:29,False
2060531326625661210,2026_06_01-23:57:29,False
2060521040824930527,2026_06_01-23:57:29,False
2060506649295515917,2026_06_01-23:57:29,False
2060490197314277831,2026_06_01-23:57:29,False
2060480795018485854,2026_06_01-23:57:29,False
2060479468746256664,2026_06_01-23:57:29,False
2060472245424635974,2026_06_01-23:57:29,False
2060470510958354450,2026_06_01-23:57:29,False
2060465396528910692,2026_06_01-23:57:29,False
2060465396528910692,2026_06_01-23:57:29,False
2060453021050675272,2026_06_01-23:57:29,True
2060436187286778317,2026_06_01-23:57:29,True
2060420346843677095,2026_06_01-23:57:29,False
2060403687000789290,2026_06_01-23:57:29,False
2060396364341924351,2026_06_01-23:57:29,False
2060390781559492651,2026_06_01-23:57:29,False
2060390144071385503,2026_06_01-23:57:29,False
2060389763262160979,2026_06_01-23:57:29,False
2060387912605188290,2026_06_01-23:57:29,True
2060386760320774454,2026_06_01-23:57:29,False
2060382098473578627,2026_06_01-23:57:29,False
2060382025819836660,2026_06_01-23:57:29,False
2060377252517298606,2026_06_01-23:57:29,False
2060374198145466870,2026_06_01-23:57:29,False
2060373858314760535,2026_06_01-23:57:29,False
2060356099497169329,2026_06_01-23:57:29,False
2060354874529792255,2026_06_01-23:57:29,False
2060345306009489703,2026_06_01-23:57:29,False
2060341248909619256,2026_06_01-23:57:29,True
2060339892991713633,2026_06_01-23:57:29,False
2060338513854230605,2026_06_01-23:57:29,False
2060244469228716361,2026_06_01-23:57:29,True
2060217200162554022,2026_06_01-23:57:29,False
2060166997472931971,2026_06_01-23:57:29,True
2060160515968577578,2026_06_01-23:57:29,False
2060157448594301015,2026_06_01-23:57:29,False
2060155369146507384,2026_06_01-23:57:29,False
2060150881174052983,2026_06_01-23:57:29,False
2060149370205728966,2026_06_01-23:57:29,False
2060145149888401669,2026_06_01-23:57:29,False
2060142983094124566,2026_06_01-23:57:29,False
2060128069822603392,2026_06_01-23:57:29,False
2060124173389717625,2026_06_01-23:57:29,False
2060117013666947384,2026_06_01-23:57:29,True
2060100406093484114,2026_06_01-23:57:29,False
2060100352800620715,2026_06_01-23:57:29,True
2060100296622342497,2026_06_01-23:57:29,False
2060093961629278591,2026_06_01-23:57:29,False
2060081167139807491,2026_06_01-23:57:29,False
2060066218166350088,2026_06_01-23:57:29,True
2060065248598450634,2026_06_01-23:57:29,True
2060052812759969934,2026_06_01-23:57:29,True
2060050214682284256,2026_06_01-23:57:29,True
2060040013832769976,2026_06_01-23:57:29,False
2060023749332644340,2026_06_01-23:57:29,False
2060014061925138731,2026_06_01-23:57:29,False
2060013986024677633,2026_06_01-23:57:29,False
2059984925906833893,2026_06_01-23:57:29,False
2059972985868484785,2026_06_01-23:57:29,True
2059913006432084061,2026_06_01-23:57:29,True
2059805004169396664,2026_06_01-23:57:29,False
2059800647139045843,2026_06_01-23:57:29,True
2059762750885364019,2026_06_01-23:57:29,False
2059760648880267408,2026_06_01-23:57:29,True
2059753541577613552,2026_06_01-23:57:29,False
2059747498009231473,2026_06_01-23:57:29,True
2059746928712163743,2026_06_01-23:57:29,False
2059722840329400349,2026_06_01-23:57:29,False
2059715210697396540,2026_06_01-23:57:29,False
2059702269356978618,2026_06_01-23:57:29,False
2059685552023384103,2026_06_01-23:57:29,False
2059673736849031252,2026_06_01-23:57:29,False
2059672185451487246,2026_06_01-23:57:29,False
2059669231537635520,2026_06_01-23:57:29,False
2059668530312728776,2026_06_01-23:57:29,True
2059664767258710169,2026_06_01-23:57:29,True
2059628223617519904,2026_06_01-23:57:29,False
2059617659205898747,2026_06_01-23:57:29,False
2059552740422902171,2026_06_01-23:57:29,False
2059500296477299033,2026_06_01-23:57:29,True
2059477959849738309,2026_06_01-23:57:29,True
2059428026971017549,2026_06_01-23:57:29,False
2059426632822292504,2026_06_01-23:57:29,True
2059419788808479052,2026_06_01-23:57:29,True
2059418346555052059,2026_06_01-23:57:29,True
2059417351788081366,2026_06_01-23:57:29,False
2059395396418544052,2026_06_01-23:57:29,False
2059394189016580248,2026_06_01-23:57:29,False
2059388087755489787,2026_06_01-23:57:29,False
2059387526532432131,2026_06_01-23:57:29,False
2059387526532432131,2026_06_01-23:57:29,False
2061566407058337905,2026_06_01-23:57:29,True
2061528372342137293,2026_06_01-23:57:29,True
2061424121922105400,2026_06_01-23:57:29,True
2061319486859321345,2026_06_01-23:57:29,True
2061237990425280987,2026_06_01-23:57:29,True
2061225129435128063,2026_06_01-23:57:29,True
2060475957983555998,2026_06_01-23:57:29,True
2060314961197322362,2026_06_01-23:57:29,True
2060269975214915745,2026_06_01-23:57:29,True
2060204797265862750,2026_06_01-23:57:29,True
2060007928619278416,2026_06_01-23:57:29,True
2059901707698819536,2026_06_01-23:57:29,True
2059766516946739263,2026_06_01-23:57:29,True
2059715428822208731,2026_06_01-23:57:29,True
2059640851152667103,2026_06_01-23:57:29,True
2059542444966842463,2026_06_01-23:57:29,True
2059466511803400306,2026_06_01-23:57:29,True
2059459581743383008,2026_06_01-23:57:29,True
2059451192330121536,2026_06_01-23:57:29,True
2059448478955143285,2026_06_01-23:57:29,True
2059446702692560958,2026_06_01-23:57:29,True
2059441598316826979,2026_06_01-23:57:29,True
2059436637080142301,2026_06_01-23:57:29,True
2059436271701737867,2026_06_01-23:57:29,True
2059380250492960865,2026_06_01-23:57:29,True
2059370022644953565,2026_06_01-23:57:29,True
2059337512703918474,2026_06_01-23:57:29,True
2059307364797358516,2026_06_01-23:57:29,True
2059267890709184915,2026_06_01-23:57:29,True
2059079009581842447,2026_06_01-23:57:29,True
2059076604567986400,2026_06_01-23:57:29,True
2061594950614081761,2026_06_01-23:57:29,True
2061594694115823877,2026_06_01-23:57:29,False
2061592800437969127,2026_06_01-23:57:29,False
2061591990311981244,2026_06_01-23:57:29,True
2061591646849073625,2026_06_01-23:57:29,True
2061591366300524612,2026_06_01-23:57:29,False
2061591127803781147,2026_06_01-23:57:29,False
2061590468962779177,2026_06_01-23:57:29,True
2061590011070267808,2026_06_01-23:57:29,True
2061589457405673600,2026_06_01-23:57:29,True
2061587508295790950,2026_06_01-23:57:29,True
2061586926470099063,2026_06_01-23:57:29,True
2061585611564421343,2026_06_01-23:57:29,False
2061585043529871502,2026_06_01-23:57:29,True
2061584093767250218,2026_06_01-23:57:29,True
2061583725184319687,2026_06_01-23:57:29,True
2061582222512083058,2026_06_01-23:57:29,True
2061582185740550402,2026_06_01-23:57:29,True
2061581579152232728,2026_06_01-23:57:29,True
2061580482140373427,2026_06_01-23:57:29,True
2061579500778029137,2026_06_01-23:57:29,True
2061579493727473749,2026_06_01-23:57:29,True
2061578823217639755,2026_06_01-23:57:29,True
2061578718108406157,2026_06_01-23:57:29,True
2061576802351378802,2026_06_01-23:57:29,True
2061576282630918286,2026_06_01-23:57:29,True
2061576156084895948,2026_06_01-23:57:29,False
2061576033782870295,2026_06_01-23:57:29,True
2061572036003266678,2026_06_01-23:57:29,True
2061570846817149131,2026_06_01-23:57:29,True
2061570623613124824,2026_06_01-23:57:29,True
2061569342576189503,2026_06_01-23:57:29,True
2061569056205926463,2026_06_01-23:57:29,False
2061568507087622370,2026_06_01-23:57:29,True
2061567670697250951,2026_06_01-23:57:29,True
2061567510864961950,2026_06_01-23:57:29,False
2061567417307091320,2026_06_01-23:57:29,True
2061566857534935372,2026_06_01-23:57:29,True
2061566701238632617,2026_06_01-23:57:29,True
2061566670439645189,2026_06_01-23:57:29,True
2061565995530007012,2026_06_01-23:57:29,True
2061565214529630679,2026_06_01-23:57:29,True
2061565135828005220,2026_06_01-23:57:29,True
2061564829098291592,2026_06_01-23:57:29,True
2061564741974376492,2026_06_01-23:57:29,False
2061562757468848470,2026_06_01-23:57:29,True
2061560902797963323,2026_06_01-23:57:29,False
2061559756838318425,2026_06_01-23:57:29,True
2061558170745819468,2026_06_01-23:57:29,True
2061557348900974891,2026_06_01-23:57:29,True
2061556056740991025,2026_06_01-23:57:29,False
2061553803363512626,2026_06_01-23:57:29,True
2061553603303907386,2026_06_01-23:57:29,True
2061553420725522926,2026_06_01-23:57:29,True
2061553391239675926,2026_06_01-23:57:29,True
2061553373179166877,2026_06_01-23:57:29,True
2061552598709162312,2026_06_01-23:57:29,True
2061551619427217559,2026_06_01-23:57:29,True
2061549696372642168,2026_06_01-23:57:29,True
2061549473667645468,2026_06_01-23:57:29,True
2061549070464999793,2026_06_01-23:57:29,True
2061548732357718283,2026_06_01-23:57:29,False
2061548323366953038,2026_06_01-23:57:29,True
2061547638617428060,2026_06_01-23:57:29,False
2061547522468811095,2026_06_01-23:57:29,False
2061547390096777625,2026_06_01-23:57:29,True
2061543156571578378,2026_06_01-23:57:29,False
2061542926094663845,2026_06_01-23:57:29,True
2061542833857945818,2026_06_01-23:57:29,True
2061541863341936753,2026_06_01-23:57:29,True
2061541581128073690,2026_06_01-23:57:29,False
2061541581128073690,2026_06_01-23:57:29,True
2061541421870399504,2026_06_01-23:57:29,True
2061540975848096183,2026_06_01-23:57:29,True
2061539702881079788,2026_06_01-23:57:29,True
2061539456084054354,2026_06_01-23:57:29,True
2061539103053849020,2026_06_01-23:57:29,True
2061538310820962568,2026_06_01-23:57:29,True
2061537239092297742,2026_06_01-23:57:29,True
2061536890478588180,2026_06_01-23:57:29,True
2061535715503079699,2026_06_01-23:57:29,True
2061535697165766844,2026_06_01-23:57:29,True
2061535529435594792,2026_06_01-23:57:29,True
2061533929685885086,2026_06_01-23:57:29,True
2061533056230641861,2026_06_01-23:57:29,False
2061533039948091670,2026_06_01-23:57:29,True
2061531017052102765,2026_06_01-23:57:29,True
2061530775590195316,2026_06_01-23:57:29,False
2061529115656606045,2026_06_01-23:57:29,True
2061528234492141768,2026_06_01-23:57:29,True
2061528144314601497,2026_06_01-23:57:29,True
2061527275791880332,2026_06_01-23:57:29,True
2061526748949258400,2026_06_01-23:57:29,True
2061526185973346543,2026_06_01-23:57:29,True
2061524924225777912,2026_06_01-23:57:29,True
2061524595656818804,2026_06_01-23:57:29,True
2061524018428297461,2026_06_01-23:57:29,False
2061523932591857776,2026_06_01-23:57:29,False
2061523904951112039,2026_06_01-23:57:29,True
2061523693814304907,2026_06_01-23:57:29,True
2061523289214718200,2026_06_01-23:57:29,True
2061523230876201152,2026_06_01-23:57:29,True
2061522586912411992,2026_06_01-23:57:29,True
2061520446487515213,2026_06_01-23:57:29,False
2061518949334798691,2026_06_01-23:57:29,False
2061516546678104501,2026_06_01-23:57:29,False
2061516512452591921,2026_06_01-23:57:29,False
2061515503378813289,2026_06_01-23:57:29,True
2061514877156442439,2026_06_01-23:57:29,True
2061514776346492932,2026_06_01-23:57:29,True
2061514651959992747,2026_06_01-23:57:29,True
2061514003336044799,2026_06_01-23:57:29,True
2061513106476441867,2026_06_01-23:57:29,False
2061512349417099509,2026_06_01-23:57:29,False
2061511899435475361,2026_06_01-23:57:29,False
2061511596011319454,2026_06_01-23:57:29,True
2061511547533262874,2026_06_01-23:57:29,False
2061511378351878454,2026_06_01-23:57:29,False
2061511319451242875,2026_06_01-23:57:29,False
2061511107240444400,2026_06_01-23:57:29,True
2061511099120279887,2026_06_01-23:57:29,True
2061511059110817851,2026_06_01-23:57:29,False
2061511002743599590,2026_06_01-23:57:29,True
2061510741178671406,2026_06_01-23:57:29,False
2061510698203595222,2026_06_01-23:57:29,False
2061510628561260924,2026_06_01-23:57:29,True
2061510550073278970,2026_06_01-23:57:29,False
2061510455789576569,2026_06_01-23:57:29,False
2061510392212529172,2026_06_01-23:57:29,True
2061510288688472541,2026_06_01-23:57:29,False
2061510214482850295,2026_06_01-23:57:29,True
2061510092340769276,2026_06_01-23:57:29,False
2061510067216633934,2026_06_01-23:57:29,False
2061510054671782254,2026_06_01-23:57:29,False
2061510000711802915,2026_06_01-23:57:29,False
2061509970844156288,2026_06_01-23:57:29,True
2061509837805031500,2026_06_01-23:57:29,False
2061509768963842440,2026_06_01-23:57:29,True
2061509759925113200,2026_06_01-23:57:29,False
2061509641696313420,2026_06_01-23:57:29,False
2061509613241913524,2026_06_01-23:57:29,False
2061509550918762802,2026_06_01-23:57:29,True
2061509539489280491,2026_06_01-23:57:29,True
2061509535605698673,2026_06_01-23:57:29,False
2061509478449651743,2026_06_01-23:57:29,False
2061509420434284749,2026_06_01-23:57:29,False
2061509354008858923,2026_06_01-23:57:29,False
2061509327815340175,2026_06_01-23:57:29,False
2061509230062919728,2026_06_01-23:57:29,False
2061509187604005350,2026_06_01-23:57:29,True
2061509162752790620,2026_06_01-23:57:29,False
2061509152929911003,2026_06_01-23:57:29,True
2061509147795894638,2026_06_01-23:57:29,False
2061594944981144021,2026_06_01-23:57:29,False
2061587563891114388,2026_06_01-23:57:29,True
2061578044372930756,2026_06_01-23:57:29,True
2061572406347464840,2026_06_01-23:57:29,True
2061572361824993338,2026_06_01-23:57:29,True
2061569928713384382,2026_06_01-23:57:29,False
2061563986986832271,2026_06_01-23:57:29,True
2061561360157204970,2026_06_01-23:57:29,True
2061558955369746447,2026_06_01-23:57:29,True
2061552637859058031,2026_06_01-23:57:29,True
2061548106790158423,2026_06_01-23:57:29,False
2061545224267260184,2026_06_01-23:57:29,False
2061543605030760840,2026_06_01-23:57:29,True
2061536153463833046,2026_06_01-23:57:29,False
2061536047108878688,2026_06_01-23:57:29,False
2061534670987178220,2026_06_01-23:57:29,True
2061534155008086130,2026_06_01-23:57:29,True
2061532740063777266,2026_06_01-23:57:29,False
2061526604182868382,2026_06_01-23:57:29,True
2061520898343981093,2026_06_01-23:57:29,True
2061519987303448961,2026_06_01-23:57:29,True
2061517182559781197,2026_06_01-23:57:29,False
2061507315354726693,2026_06_01-23:57:29,True
2061506728521285762,2026_06_01-23:57:29,True
2061506552897446086,2026_06_01-23:57:29,True
2061491664275780019,2026_06_01-23:57:29,True
2061489183818952834,2026_06_01-23:57:29,True
2061485833425973669,2026_06_01-23:57:29,True
2061485451228106872,2026_06_01-23:57:29,True
2061484487222161900,2026_06_01-23:57:29,False
2061483491800317980,2026_06_01-23:57:29,True
2061479906572419197,2026_06_01-23:57:29,False
2061474665139147153,2026_06_01-23:57:29,False
2061473931371139137,2026_06_01-23:57:29,True
2061471806045687921,2026_06_01-23:57:29,True
2061466223284466047,2026_06_01-23:57:29,True
2061465581363044508,2026_06_01-23:57:29,True
2061462941266817241,2026_06_01-23:57:29,False
2061461226220060898,2026_06_01-23:57:29,True
2061460466249957581,2026_06_01-23:57:29,True
2061458686933929996,2026_06_01-23:57:29,False
2061457724374687787,2026_06_01-23:57:29,True
2061455797255614910,2026_06_01-23:57:29,False
2061455797154992621,2026_06_01-23:57:29,False
2061453915321663996,2026_06_01-23:57:29,True
2061450374792532446,2026_06_01-23:57:29,False
2061449947849892023,2026_06_01-23:57:29,True
2061449440691700084,2026_06_01-23:57:29,True
2061449083307622568,2026_06_01-23:57:29,True
2061448264969281903,2026_06_01-23:57:29,True
2061437651396567540,2026_06_01-23:57:29,False
2061432420683977089,2026_06_01-23:57:29,True
2061425888512627198,2026_06_01-23:57:29,True
2061423119185707099,2026_06_01-23:57:29,True
2061421449995341988,2026_06_01-23:57:29,True
2061419637590335616,2026_06_01-23:57:29,True
2061417970757161139,2026_06_01-23:57:29,False
2061412250347360395,2026_06_01-23:57:29,True
2061401867750379644,2026_06_01-23:57:29,True
2061400163101389222,2026_06_01-23:57:29,True
2061394890337157288,2026_06_01-23:57:29,True
2061377473263136880,2026_06_01-23:57:29,False
2061372031510134972,2026_06_01-23:57:29,True
2061369461454832032,2026_06_01-23:57:29,True
2061362929748820244,2026_06_01-23:57:29,True
2061352663665754468,2026_06_01-23:57:29,False
2061351681187565845,2026_06_01-23:57:29,True
2061349022711833036,2026_06_01-23:57:29,True
2061348484259942750,2026_06_01-23:57:29,True
2061340805525024827,2026_06_01-23:57:29,False
2061339344338579826,2026_06_01-23:57:29,True
2061331829819367583,2026_06_01-23:57:29,True
2061331507403214953,2026_06_01-23:57:29,True
2061328160487031177,2026_06_01-23:57:29,True
2061322539310166308,2026_06_01-23:57:29,True
2061322462990582231,2026_06_01-23:57:29,False
2061320045502820697,2026_06_01-23:57:29,True
2061320045502820697,2026_06_01-23:57:29,True
2061309692081561830,2026_06_01-23:57:29,False
2061309234059661403,2026_06_01-23:57:29,True
2061307011195691055,2026_06_01-23:57:29,False
2061304779759132968,2026_06_01-23:57:29,True
2061291584109351390,2026_06_01-23:57:29,True
2061260544070336894,2026_06_01-23:57:29,True
2061254728294826304,2026_06_01-23:57:29,True
2061238830200504546,2026_06_01-23:57:29,False
2061232488626917397,2026_06_01-23:57:29,True
2061226639598502352,2026_06_01-23:57:29,True
2061224549971079526,2026_06_01-23:57:29,True
2061224506383802586,2026_06_01-23:57:29,True
2061219595084533779,2026_06_01-23:57:29,True
2061213817401376858,2026_06_01-23:57:29,False
2061212286874722780,2026_06_01-23:57:29,True
2061207091801444633,2026_06_01-23:57:29,True
2061206939762049027,2026_06_01-23:57:29,False
2061206103631724876,2026_06_01-23:57:29,True
2061205562910532024,2026_06_01-23:57:29,True
2061194036233339375,2026_06_01-23:57:29,True
2061190783424741746,2026_06_01-23:57:29,False
2061189819368108412,2026_06_01-23:57:29,False
2061178851204497858,2026_06_01-23:57:29,False
2061177987488240076,2026_06_01-23:57:29,True
2061175415746552037,2026_06_01-23:57:29,True
2061163084367253851,2026_06_01-23:57:29,True
2061158287760830571,2026_06_01-23:57:29,True
2061156818735308979,2026_06_01-23:57:29,True
2061153825382191145,2026_06_01-23:57:29,False
2061149185542627562,2026_06_01-23:57:29,True
2061144727463002215,2026_06_01-23:57:29,False
2061137739836280951,2026_06_01-23:57:29,True
2061134570070721004,2026_06_01-23:57:29,True
2061129826291929254,2026_06_01-23:57:29,True
2061125819653672990,2026_06_01-23:57:29,True
2061125366106968306,2026_06_01-23:57:29,True
2061123521346949355,2026_06_01-23:57:29,True
2061118889757491368,2026_06_01-23:57:29,True
2061108996833231011,2026_06_01-23:57:29,False
2061108002896138352,2026_06_01-23:57:29,True
2061105180481929230,2026_06_01-23:57:29,False
2061103552706052275,2026_06_01-23:57:29,True
2061102582819348930,2026_06_01-23:57:29,True
2061099134589837434,2026_06_01-23:57:29,False
2061098456521801946,2026_06_01-23:57:29,True
2061095647449600211,2026_06_01-23:57:29,False
2061092120778133910,2026_06_01-23:57:29,False
2061085287648760234,2026_06_01-23:57:29,True
2061075501624569884,2026_06_01-23:57:29,True
2061073084216492488,2026_06_01-23:57:29,True
2061073009520390236,2026_06_01-23:57:29,True
2061065830620614937,2026_06_01-23:57:29,True
2061065179018760368,2026_06_01-23:57:29,True
2061057940455329895,2026_06_01-23:57:29,True
2061053396002509236,2026_06_01-23:57:29,True
2061049125186003053,2026_06_01-23:57:29,True
2061045881944559682,2026_06_01-23:57:29,True
2061044598835699983,2026_06_01-23:57:29,True
2061043745890460025,2026_06_01-23:57:29,False
2061042272968315241,2026_06_01-23:57:29,True
2061039628686446818,2026_06_01-23:57:29,False
2061036380709409017,2026_06_01-23:57:29,True
2061035192144556284,2026_06_01-23:57:29,True
2061033162764177868,2026_06_01-23:57:29,False
2061028042160369735,2026_06_01-23:57:29,True
2061012620338229269,2026_06_01-23:57:29,True
2061011318816034890,2026_06_01-23:57:29,True
2061008003931770956,2026_06_01-23:57:29,True
2060993761774104626,2026_06_01-23:57:29,True
2060987474864746738,2026_06_01-23:57:29,True
2060983633197039688,2026_06_01-23:57:29,True
2060970520477421888,2026_06_01-23:57:29,True
2060959137648050365,2026_06_01-23:57:29,True
2061593067766030571,2026_06_01-23:57:29,True
2061568740563533856,2026_06_01-23:57:29,False
2061567305025249721,2026_06_01-23:57:29,True
2061560226629714094,2026_06_01-23:57:29,True
2061537841998381347,2026_06_01-23:57:29,True
2061530373339623680,2026_06_01-23:57:29,True
2061521054837694890,2026_06_01-23:57:29,True
2061520951943315729,2026_06_01-23:57:29,True
2061501594869383247,2026_06_01-23:57:29,True
2061501409065894136,2026_06_01-23:57:29,True
2061499275918422237,2026_06_01-23:57:29,True
2061490476566659179,2026_06_01-23:57:29,True
2061482051505725747,2026_06_01-23:57:29,True
2061470025140056188,2026_06_01-23:57:29,False
2061461987247182024,2026_06_01-23:57:29,True
2061460484277387760,2026_06_01-23:57:29,True
2061455656423505974,2026_06_01-23:57:29,True
2061454314158301265,2026_06_01-23:57:29,True
2061453539029958733,2026_06_01-23:57:29,True
2061441762640420963,2026_06_01-23:57:29,True
2061433025183797548,2026_06_01-23:57:29,True
2061432778659381721,2026_06_01-23:57:29,True
2061423960026120541,2026_06_01-23:57:29,True
2061423370441277878,2026_06_01-23:57:29,True
2061421127327453637,2026_06_01-23:57:29,False
2061417509056544961,2026_06_01-23:57:29,True
2061412827173110221,2026_06_01-23:57:29,True
2061403585003340157,2026_06_01-23:57:29,True
2061400459638976797,2026_06_01-23:57:29,True
2061398279808499802,2026_06_01-23:57:29,True
2061397344977826105,2026_06_01-23:57:29,True
2061388456966955386,2026_06_01-23:57:29,True
2061383138245267470,2026_06_01-23:57:29,True
2061381778602959272,2026_06_01-23:57:29,True
2061380158574182813,2026_06_01-23:57:29,True
2061367733023817909,2026_06_01-23:57:29,True
2061358809285603818,2026_06_01-23:57:29,True
2061350776803303478,2026_06_01-23:57:29,True
2061346388651262358,2026_06_01-23:57:29,True
2061346155175551457,2026_06_01-23:57:29,True
2061328353806909690,2026_06_01-23:57:29,True
2061324417712685316,2026_06_01-23:57:29,True
2061321896491434129,2026_06_01-23:57:29,True
2061319138832679023,2026_06_01-23:57:29,True
2061316750629601344,2026_06_01-23:57:29,True
2061309134746911125,2026_06_01-23:57:29,True
2061297757579550802,2026_06_01-23:57:29,True
2061279202301587460,2026_06_01-23:57:29,True
2061268319983005893,2026_06_01-23:57:29,True
2061266843248312503,2026_06_01-23:57:29,True
2061266085093969923,2026_06_01-23:57:29,True
2061251827279286481,2026_06_01-23:57:29,False
2061228748964274191,2026_06_01-23:57:29,True
2061219994814296528,2026_06_01-23:57:29,False
2061213441721876988,2026_06_01-23:57:29,True
2061201577235402969,2026_06_01-23:57:29,True
